,song_id,input,reference,sm_baseline_output,sm_finetuned_output,lg_baseline_output,lg_finetuned_output
451,3651561,"Weed that you need
Ain't from the Chinese
Crack's the best
Ask your friend for me please
Unless you got that motherfuckin'
Crista-chronic cut-a-lack
Better get my money back
Put it back in my hundred stack",Flip a track so I get my crack,you need a crazed cut-a-lack in the Chinese Crack .,I'm a fuckin' shit,weed that you need ain't from the Chinese crack's the best,I don't wanna be a fucking f
452,3174831,"Let's go
Yeah
One time, one time in it, one time
Deleted your number and threw my phone into the street
Live on the 26th floor, I move out in a week
Got your fucking clothes hanging up, writing the beats
Can't get a single thought across without feeling weak
Swear it's like the hardest part to throw the memories away",All these fucking online posts hemorrhaging me,"Let's go Yeah One time, one time in it, one time Deleted your number","I'm a fucking man, I'm","i've been there once, and i've thrown my phone into the street",But you ain't the only one
453,2841524,"I like my bitches bossy
This Lacoste fit, it cost me
A couple grammys on me now, I'm tryna get 'em off me
I'm tryna get a Grammy
And beach house in Miami
My bitch might need a Beamer
Right now she drive a Camry
That hundred round like family",I ride around with it,"I like my bitches bossy This Lacoste fit, it cost me A couple gramm",That hundred round like family,"i like my bitches bossy This lacoste fit, it cost me a couple","I'm a bitch, I'm a bitch"
454,3934219,"So I be on tha high-tension wire
So, I be a little bit high right now
Ra-pa-pam-pam
Yeah, the demons start to come
Fuck it, I ain't gonna run
Ra-pa-pam-pam
Yeah, the demons start to come
But fuck it, I ain't gonna run","I tell 'em, ""Ra-pa-pam-pam""","the demons start to come Fuck it, I ain't gonna run",Ra-pa-pam-pam,"the demons start to come fuck it, i ain't",Ra-pa-pam-pam
455,5732549,"TunnaBeatz.com
You put my heart in a cage
I'm not walkin' away
We're so close
Yet so far
I'm reachin' out to your hands
Only you understand
We're so close",Yet so far,TunnaBeatz.com You put my heart in a cage I'm not,Yet so far I'm reachin' out to your hands,you put my heart in a cage i'm not walkin' away i',Yet so far
456,4121548,"Ah, yah
Working hard till the edges fit
'Cause everybody relies on the fashion trends
Nobody cares about their feelings
Reality is harsh it doesn't give a shit, no
Survival of the fittest, fittest
Making selfies in the mirror, mirror
Upload it, go show it",Maybe get a match on Tinder,yah 'Cause everybody relies on the fashion trends Nobody cares about their feelings,"And if you’re not a fan, 'bout it","selfies in the mirror, mirror Upload it, go show it . 'cause everybody","Trying to be the best you can be, you can be the best"
457,2172029,"I get a thousand mothafuckas give me 300
That's 300 thousand
I get two thousand mothafuckas give me 300
That's 600 thousand
I get three thousand mothafuckas give me 300
That's 900 thousand
I get four thousand mothafuckas give me 300
That's 1.5 mill, nigga chill",Shit real in the field,300 thousand mothafuckas give me 300 That's 300 thousand . 300 that,I get a thousand mothafuckas give me 300,"nigga chilli, nigga chilli, nigga chilli","My nigga chill, nigga chill, nig"
458,638901,"I'll hold your back...but never hold you back I hold it down
Put it down down for my city with a hand full of titties other hand full of kitty
I'm the man of the city ain't nobody rolling with me
I roll solo man I pass that green like a green light
Solo dolo like we playing water polo
I go so low eat it up in slo mo
Beat it up in reverse when I get up in that thing you know it might hurt but you know I hit it first
I put in work and my work puts out thats the outcome of the income",It don't matter where you're sent from if your scent good,i roll solo man I pass that green like a green light Solo dolo like we playing water pol,I'll hold your back...but never hold you back,i'll hold your back...but never hold you back . i'm the man of the city,I'm the man of the city I'm the man of the
459,4081758,"You ain’t heard of me
But you listening;
So Imma get my point across while you listen man
Yes I’m a dissident whose disses could be blistering
And I’m dribbling while I’m fishing for some compliments
So I lost my mind, yes I’m insane
It’s like George Bush and Miley Cyrus did it in my brain
Now I’m planning to switch to the fast lane",Got me so pumped like I was high on some cocaine,"I lost my mind, yes I’m insane It’s like George Bush and Miley Cy",I can’t wait to see a man who’s a,"i lost my mind, yes i'm insane it's like gb and",I’m trying to keep my head in the game but I’m
460,6068106,"She called late, I never care what her friends say
They the type of people hanging by the Freeway
Rolling doobies post it on their Instagram and flex until they got a job or flex until they got a man
That’s just how it goes, people never work hard, and when they start to hate on me is when I raise the whole bar
Not just rap, but clothing and this movie thing, writing shit while watching shows, cause damn that shits inspiring
And I ain’t never had a full job
If I watch 9-5 probably flip the lot off
As I hand in my resume and see the bitches stare at me","Everybody counting on me, I’m just smoking on some weed","her friends post it on their Instagram and flex until they got a job or flex until they got a man That’s just how it goes, people never","And I’m not the only one that hates me, I’",ain’t never had a full job If i watch 9-5 probably flip the lot As i hand the resume and see the bitches stare the me,"But I don’t fuck with them, I’m just"
461,5566885,"I guess i'm grown now
Thought my way of thinking would be different
""Mr. Profound""
Peep the way I'm living
Make decisions like they don’t count
You ain’t watching Disney little bitch
My shit ain’t toned down
Went from middle fingers to grinning up in my profile",Just don’t look down on me,"I guess my way of thinking would be different ""Mr. Profound"" Peep the",I don’t want to be alone,"i guess i'm grown now Thought my way of thinking would be different ""m",And i don’t know what to say to ya
462,4136288,"Come and hit you ni**as like a sack, like a sack
Cause y'all ni**as be fumbling the pack, the pack
Had to go run me up a bag, get the bag
Ni**as just talkin they really gassin, they gassin
Cause they not really find no action, no way
These ni**as be fakin they really flagging, so fake
I’m out here really tryna run a bag up okay
I'm just tryna run a bag up okay","Dove up in dat pussy just like woo, woo","come and hit you ni**as like a sack, like a",I'm just tryna run a bag up okay,"come and hit you ni**as like a sack, like a",I'm just tryna run a bag up okay
463,2471502,"Are you sane?
Brain racing with your thoughts. (Thoughts)
That's all you have
Are you here?
Or have you passed?
Who are you?
I'd tell you if you asked
Boy, you a trip",But I ain't mad,Are you sane? Brain racing with your thoughts . (Thoughts),I'd tell you if you asked,(Thoughts) are you sane? Brain racing with your thoughts .,"You a trip, a trip, a trip, a"
464,4302504,"When shots go off, nigga, you won't believe that man
It's recording, right?
Let's get it, Trapnanana
Trapnanana 2
Free the man
Flat, flat, flat, flat, boy, you know it's on sight
Keep that stick on me every day, keep that stick on me every night
Catch him good, man, over that jail and them niggas pushin' at night","These niggas, they be on deck, these niggas ain't livin' right","Trapnanana Trapnanana 2 Free the man Flat, flat,","Catch him good, man, over that jail and them niggas pushin' at",trapnanana 2 free the man is a nigga hit .,"I'm gonna catch that nigga, I'm"
465,3836259,"Yeah, Gucci never lose
Gucci never lose, yeah
You are now listening to a Bobby Johnson beat
Damn, lil shorty got me hypnotized (I'm hypnotized)
That lil bitch done got all in my mind (All in my mind)
Roll up the dope 'cause we gon' get so high (Gon' get so high)
I want the smoke, I might just blow your mind
Damn, lil shorty got me hypnotized (I'm hypnotized)",That lil bitch done got all in my mind (All in my mind),lil shorty got me hypnotized (I'm hypnotized),That lil bitch done got all in my mind (All in,lil shorty got me hypnotized (i'm hypnotized),That lil bitch done got all in my mind (All in
466,3416645,"Not to us, not to us, Lord
But to your name, we give glory, glory Lord
Not to us, not to us Lord
But to your name, we give glory, glory Lord
For the sake (For the sake)
Of your love (Of your love)
Let your light shine down on us
For the sake (For the sake)",Of your love (Of your love),"not to us, not to us, Lord But to your name, we give glory, glory Lord",Of your love (Of your love),"not to us, not to us, Lord but to your name, we give glory, glory",Of your love (Of your love)
467,441315,"Ay
I got this shit on lock, won't flop
Know ive been around the block
Yeah you could claim this, or you could claim that
But hear straight facts, man the grind dont stop
Na na na
Now who you wanna see rise to the top
Time ticking, can you point me to the clock",I-I-I-I see em' creeping they look at me trynna plot,"know ive been around the block Yeah you could claim this, or you could claim that But hear","Oh, I can't get a shit like this","i've been around the block, won't flop, know ive got this","Time ticking, can you point me to the clock"
468,4773284,"Hello
Can you hear me?
Yeh, ok
I'd like to order a...
Uh‚ hit the track‚ stash the back‚ uh
Order that, bring it back, yuh
Kilo packs‚ in the back, uh
On the track, get the racks‚ uh","Yeh, mans on a vespa","i'd like to order that, bring it back, yuh Kilo packs in the back","On the track, get the racks uh","'hit the track, stash the back uh Order that, bring it back, yuh","Order that, bring it back, yuh"
